timestamp,benchmark_version,prompt_version,provider,model,thinking_level,condition,true_hypothesis,seed,experiment_budget,diagnosis_threshold,max_decision_calls,final_diagnosis,diagnosis_correct,diagnosed_correctly_within_budget,threshold_qualified_success,premature_diagnosis,normative_probability_of_final_diagnosis,model_reported_final_confidence,experiments_used,decision_calls,total_retries,termination_reason,cumulative_action_regret,oracle_action_agreements,oracle_action_agreement_rate,mean_autonomous_belief_l1_error,provider_failure_flag,model_failure_flag,scientific_model_failure_flag,provider_rate_limit_failure_flag,provider_transport_failure_flag,provider_error_type,provider_error_message,action_sequence,first_action,repeat_trial_count,use_trusted_sensor_count,change_context_count,source_run_directory,protocol_status,analysis_category,source_dataset
2026-08-29T16:42:31.878512+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,WORLD_SHIFT,4,8,0.95,9,WORLD_SHIFT,True,True,False,True,0.4985200314114321,0.9,2,3,0,DIAGNOSED,0.3099445771192002,1,0.5,0.5329219283148899,False,False,False,False,False,,,USE_TRUSTED_SENSOR>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:43:54.885941+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,WORLD_SHIFT,4,8,0.95,9,WORLD_SHIFT,True,True,True,False,0.9719651332770103,0.9719651332770103,7,8,0,DIAGNOSED,0.5130445430940673,5,0.7142857142857143,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,4,3,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:45:02.176880+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,WORLD_SHIFT,4,8,0.95,9,,False,False,False,False,,,3,4,1,MODEL_FAILURE,0.0,3,1.0,0.27769502402723223,False,True,True,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,SCIENTIFIC_MODEL_FAILURE,SCIENTIFIC_MODEL_FAILURE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:45:28.182029+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,WORLD_SHIFT,5,8,0.95,9,WORLD_SHIFT,True,True,False,True,0.8147694642010431,0.85,2,3,0,DIAGNOSED,0.0,2,1.0,0.2547096540249976,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:46:01.181678+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,WORLD_SHIFT,5,8,0.95,9,WORLD_SHIFT,True,True,False,True,0.8147694642010431,0.8147694642010431,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:46:34.697648+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,WORLD_SHIFT,5,8,0.95,9,WORLD_SHIFT,True,True,False,True,0.8568537671885096,0.97,3,4,0,DIAGNOSED,0.3099445771192002,2,0.6666666666666666,0.28378410913276175,False,False,False,False,False,,,USE_TRUSTED_SENSOR>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:47:07.615973+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,WORLD_SHIFT,6,8,0.95,9,WORLD_SHIFT,True,True,False,True,0.8147694642010431,0.9,2,3,0,DIAGNOSED,0.0,2,1.0,0.30236136367233896,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:47:31.509795+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,WORLD_SHIFT,6,8,0.95,9,WORLD_SHIFT,True,True,False,True,0.8147694642010431,0.8147694642010431,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:48:54.043109+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,WORLD_SHIFT,6,8,0.95,9,MISSING_LATENT_VARIABLE,False,False,False,True,0.1245720388236656,0.97,4,5,1,DIAGNOSED,0.07254505098070707,3,0.75,0.7167479730399646,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,2,1,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:49:32.763998+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,WORLD_SHIFT,7,8,0.95,9,WORLD_SHIFT,True,True,True,False,0.9765818888044564,0.95,3,4,0,DIAGNOSED,0.0,3,1.0,0.25170791702149803,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:50:22.190072+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,WORLD_SHIFT,7,8,0.95,9,WORLD_SHIFT,True,True,True,False,0.9765818888044564,0.9765818888044564,3,4,0,DIAGNOSED,0.0,3,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:51:07.849359+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,WORLD_SHIFT,7,8,0.95,9,WORLD_SHIFT,True,True,True,False,0.9765818888044564,0.97,3,4,0,DIAGNOSED,0.0,3,1.0,0.2311653207203779,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:51:58.697653+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,WORLD_SHIFT,8,8,0.95,9,MISSING_LATENT_VARIABLE,False,False,False,True,0.4625219300663157,0.85,3,4,0,DIAGNOSED,0.0,3,1.0,0.5111236045720382,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:52:54.716239+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,WORLD_SHIFT,8,8,0.95,9,WORLD_SHIFT,True,True,True,False,0.9719651332770103,0.9719651332770103,7,8,0,DIAGNOSED,0.5130445430940673,5,0.7142857142857143,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,4,3,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:54:46.525673+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,WORLD_SHIFT,8,8,0.95,9,,False,False,False,False,,,5,6,2,MODEL_FAILURE,0.5130445430940673,3,0.6,0.5416569498078683,False,True,True,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,3,2,,SCIENTIFIC_MODEL_FAILURE,SCIENTIFIC_MODEL_FAILURE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:55:18.534167+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,WORLD_SHIFT,9,8,0.95,9,MISSING_LATENT_VARIABLE,False,False,False,True,0.850279139527849,0.96,3,4,0,DIAGNOSED,0.34255137568024896,2,0.6666666666666666,0.3227615827843573,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,REPEAT_TRIAL,1,1,1,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:56:55.694275+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,WORLD_SHIFT,9,8,0.95,9,MISSING_LATENT_VARIABLE,False,False,False,True,0.49941303040352913,0.49941303040352913,8,9,0,DIAGNOSED,1.019305606216176,5,0.625,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,4,4,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:58:09.197154+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,WORLD_SHIFT,9,8,0.95,9,,False,False,False,False,,,3,4,1,MODEL_FAILURE,0.0,3,1.0,0.32943650719395606,False,True,True,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,SCIENTIFIC_MODEL_FAILURE,SCIENTIFIC_MODEL_FAILURE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T12:34:59.978703+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,0,8,0.95,9,SENSOR_CORRUPTION,True,True,True,False,0.9783519811724334,0.85,4,5,0,DIAGNOSED,0.039168979108386015,3,0.75,0.3700575696602418,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,1,2,1,er1_v2_gemini_3_6_flash_low_seed0_1_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T12:35:52.530723+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,0,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.7703067716452412,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,er1_v2_gemini_3_6_flash_low_seed0_1_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T13:45:39.467223+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,0,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.96,2,3,0,DIAGNOSED,0.34255137568024896,1,0.5,0.39870994173894353,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR,REPEAT_TRIAL,1,1,0,er1_v2_gemini_3_6_flash_low_seed0_1_threshold_aware_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T12:36:48.193318+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,1,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.9,2,3,0,DIAGNOSED,0.34255137568024896,1,0.5,0.3587099417389436,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR,REPEAT_TRIAL,1,1,0,er1_v2_gemini_3_6_flash_low_seed0_1_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T12:37:23.152331+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,1,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.7703067716452412,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,er1_v2_gemini_3_6_flash_low_seed0_1_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T13:46:48.326860+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,1,8,0.95,9,SENSOR_CORRUPTION,True,True,True,False,0.9775910197581545,0.96,4,5,0,DIAGNOSED,0.1440196761132817,3,0.75,0.28771436214356394,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>REPEAT_TRIAL>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,1,2,1,er1_v2_gemini_3_6_flash_low_seed0_1_threshold_aware_tier1,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed0_1_three_condition_analysis
2026-08-29T16:59:09.867889+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,2,8,0.95,9,MISSING_LATENT_VARIABLE,False,False,False,True,0.831518107736678,0.85,2,3,0,DIAGNOSED,0.0,2,1.0,0.2764991396515048,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T16:59:56.064381+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,2,8,0.95,9,MISSING_LATENT_VARIABLE,False,False,False,True,0.831518107736678,0.831518107736678,2,3,0,DIAGNOSED,0.0,2,1.0,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,0,1,1,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:00:43.180404+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,2,8,0.95,9,MISSING_LATENT_VARIABLE,False,False,False,True,0.9418617646111187,0.97,3,4,0,DIAGNOSED,0.0,3,1.0,0.2122352994038416,False,False,False,False,False,,,USE_TRUSTED_SENSOR>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,0,2,1,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:01:22.740135+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,3,8,0.95,9,MISSING_LATENT_VARIABLE,False,False,False,True,0.34878984448375117,0.9,4,5,0,DIAGNOSED,0.5161321094501481,1,0.25,0.6725463814471385,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>CHANGE_CONTEXT>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,1,2,1,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:01:57.300273+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,3,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.7703067716452412,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:02:48.922467+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,3,8,0.95,9,SENSOR_CORRUPTION,True,True,True,False,0.9783519811724334,0.97,4,5,0,DIAGNOSED,0.039168979108386015,3,0.75,0.4845007785878396,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,1,2,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:03:32.179322+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,4,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.8700547277948687,0.9,3,4,0,DIAGNOSED,0.22544418242403452,1,0.3333333333333333,0.3838735812551154,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,1,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:03:57.977112+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,4,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.7703067716452412,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:04:39.745423+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,4,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.96,2,3,0,DIAGNOSED,0.34255137568024896,1,0.5,0.33606411422010457,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR,REPEAT_TRIAL,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:06:04.371992+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,5,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.8700547277948688,0.9,3,4,0,DIAGNOSED,0.5288265789958975,1,0.3333333333333333,0.30213879514014064,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,REPEAT_TRIAL,1,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:06:38.961695+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,5,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.7703067716452412,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:07:37.740461+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,5,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.96,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,0.4797298463440062,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:08:35.081833+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,6,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.92647886052139,0.9,3,4,0,DIAGNOSED,0.039168979108386015,2,0.6666666666666666,0.2719613393695397,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,1,2,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:09:08.692781+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,6,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.8700547277948687,0.8700547277948687,3,4,0,DIAGNOSED,0.22544418242403452,1,0.3333333333333333,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>CHANGE_CONTEXT,USE_TRUSTED_SENSOR,1,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:09:46.875029+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,6,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.92647886052139,0.97,3,4,0,DIAGNOSED,0.039168979108386015,2,0.6666666666666666,0.4694697224119699,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL>USE_TRUSTED_SENSOR,USE_TRUSTED_SENSOR,1,2,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:10:26.068717+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,7,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.9,2,3,0,DIAGNOSED,0.34255137568024896,1,0.5,0.3920432750722769,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR,REPEAT_TRIAL,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:10:47.572316+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,7,8,0.95,9,NO_STRUCTURAL_CHANGE,False,False,False,True,0.7052035646412104,0.7052035646412104,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,,VALID_EPISODE,DIAGNOSTIC_ERROR,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:11:27.348239+00:00,binary_er1_v2,binary_er1_v2_threshold_aware_001,gemini,gemini-3.6-flash,low,THRESHOLD_AWARE_AUTONOMOUS,SENSOR_CORRUPTION,7,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.97,2,3,0,DIAGNOSED,0.34255137568024896,1,0.5,0.3627307808867712,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR,REPEAT_TRIAL,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:11:58.949863+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,FULL_AUTONOMOUS,SENSOR_CORRUPTION,8,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.8700547277948688,0.92,3,4,0,DIAGNOSED,0.5288265789958975,1,0.3333333333333333,0.3781086528013184,False,False,False,False,False,,,REPEAT_TRIAL>USE_TRUSTED_SENSOR>CHANGE_CONTEXT,REPEAT_TRIAL,1,1,1,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
2026-08-29T17:12:20.613686+00:00,binary_er1_v2,binary_er1_v2_001,gemini,gemini-3.6-flash,low,PLANNER_ONLY,SENSOR_CORRUPTION,8,8,0.95,9,SENSOR_CORRUPTION,True,True,False,True,0.7703067716452412,0.7703067716452412,2,3,0,DIAGNOSED,0.039168979108386015,1,0.5,,False,False,False,False,False,,,USE_TRUSTED_SENSOR>REPEAT_TRIAL,USE_TRUSTED_SENSOR,1,1,0,,VALID_EPISODE,VALID_EPISODE,er1_v2_gemini_3_6_flash_low_seed2_9_three_condition_tier1
